date,ans,wti,henry_hub,brent,production
6/26/2017,45.84,43.38,3.03,45.83,"448,729"
6/27/2017,46.41,44.24,3.04,46.65,"466,970"
6/28/2017,47.25,44.74,3.07,47.31,"456,662"
6/29/2017,47.40,44.93,3.04,47.42,"464,558"
6/30/2017,48.48,46.04,3.04,47.92,"482,464"
7/1/2017,,,,,"494,687"
7/2/2017,,,,,"488,228"
7/3/2017,,,,,"495,490"
7/4/2017,,,,,"504,367"
7/5/2017,47.78,45.13,2.84,47.79,"496,811"
7/6/2017,47.84,45.52,2.89,48.11,"427,993"
7/7/2017,46.56,44.23,2.86,46.71,"404,365"
7/8/2017,,,,,"440,418"
7/9/2017,,,,,"475,209"
7/10/2017,46.91,44.40,2.93,46.88,"497,817"
7/11/2017,47.92,45.04,3.05,47.52,"508,030"
7/12/2017,47.83,45.49,2.99,47.74,"492,409"
7/13/2017,48.47,46.08,2.96,48.42,"468,918"
7/14/2017,49.12,46.54,2.98,48.91,"405,961"
7/15/2017,,,,,"420,190"
7/16/2017,,,,,"429,547"
7/17/2017,48.62,46.02,3.02,48.42,"430,664"
7/18/2017,48.96,46.40,3.09,48.84,"427,052"
7/19/2017,49.73,47.12,3.07,49.70,"427,350"
7/20/2017,49.42,46.79,3.04,49.30,"421,468"
7/21/2017,48.33,45.77,2.97,48.06,"413,166"
7/22/2017,,,,,"419,948"
7/23/2017,,,,,"402,117"
7/24/2017,48.92,46.34,2.90,48.60,"399,433"
7/25/2017,50.67,47.89,2.94,50.20,"398,700"
7/26/2017,51.14,48.75,2.92,50.97,"412,217"
7/27/2017,51.55,49.04,2.97,51.49,"419,619"
7/28/2017,52.16,49.71,2.94,52.52,"409,097"
7/29/2017,,,,,"385,554"
7/30/2017,,,,,"373,119"
7/31/2017,52.61,50.17,2.79,52.65,"335,061"
8/1/2017,51.47,49.16,2.82,51.78,"357,730"
8/2/2017,52.08,49.59,2.81,52.36,"421,517"
8/3/2017,51.56,49.03,2.80,52.01,"438,542"
8/4/2017,52.13,49.58,2.77,52.42,"431,503"
8/5/2017,,,,,"434,983"
8/6/2017,,,,,"460,806"
8/7/2017,51.90,49.39,2.80,52.37,"458,747"
8/8/2017,51.87,49.17,2.82,52.14,"445,738"
8/9/2017,52.34,49.56,2.88,52.70,"455,602"
8/10/2017,51.56,48.59,2.99,51.90,"461,431"
8/11/2017,51.99,48.82,2.98,52.10,"461,685"
8/12/2017,,,,,"466,898"
8/13/2017,,,,,"466,437"
8/14/2017,50.85,47.59,2.96,50.73,"482,107"
8/15/2017,50.85,47.55,2.94,50.80,"468,956"
8/16/2017,50.11,46.78,2.89,50.27,"446,937"
8/17/2017,50.54,47.09,2.93,51.03,"440,610"
8/18/2017,52.26,48.51,2.89,52.72,"447,399"
8/19/2017,,,,,"471,813"
8/20/2017,,,,,"481,255"
8/21/2017,51.25,47.37,2.96,51.66,"496,686"
8/22/2017,51.49,47.64,2.94,51.87,"487,764"
8/23/2017,52.11,48.41,2.93,52.57,"479,957"
8/24/2017,51.14,47.43,2.95,52.04,"494,503"
8/25/2017,51.68,47.87,2.89,52.41,"509,825"
8/26/2017,,,,,"501,520"
8/27/2017,,,,,"517,364"
8/28/2017,50.53,46.57,2.93,51.89,"512,623"
8/29/2017,50.38,46.44,2.96,52.00,"522,222"
8/30/2017,49.80,45.96,2.94,50.86,"515,075"
8/31/2017,51.36,47.23,3.04,52.38,"513,286"
9/1/2017,51.48,47.29,3.07,52.75,"492,741"
9/2/2017,,,,,"517,340"
9/3/2017,,,,,"512,599"
9/4/2017,,,,,"517,602"
9/5/2017,52.58,48.66,2.97,53.38,"524,544"
9/6/2017,53.15,49.16,3.00,54.20,"516,498"
9/7/2017,53.09,49.09,2.98,54.49,"509,081"
9/8/2017,51.65,47.48,2.89,53.78,"489,607"
9/9/2017,,,,,"492,578"
9/10/2017,,,,,"476,797"
9/11/2017,52.46,48.07,2.95,53.84,"480,074"
9/12/2017,52.66,48.23,3.00,54.27,"494,158"
9/13/2017,53.59,49.30,3.06,55.16,"482,428"
9/14/2017,54.99,49.89,3.07,55.47,"499,947"
9/15/2017,55.59,49.89,3.02,55.62,"502,285"
9/16/2017,,,,,"513,608"
9/17/2017,,,,,"507,395"
9/18/2017,55.16,49.91,3.15,55.48,"514,558"
9/19/2017,54.99,49.48,3.12,55.14,"514,556"
9/20/2017,55.56,50.41,3.09,56.29,"518,929"
9/21/2017,55.59,50.55,2.95,56.43,"521,546"
9/22/2017,55.74,50.66,2.96,56.86,"529,053"
9/23/2017,,,,,"527,051"
9/24/2017,,,,,"516,780"
9/25/2017,57.82,52.22,2.92,59.02,"531,093"
9/26/2017,57.82,51.88,2.92,58.44,"534,481"
9/27/2017,57.81,52.14,2.97,57.90,"536,626"
9/28/2017,57.34,51.56,3.02,57.41,"528,883"
9/29/2017,57.31,51.67,3.01,57.54,"536,740"
9/30/2017,,,,,"523,231"
10/1/2017,,,,,"522,705"
10/2/2017,56.15,50.58,2.92,56.12,"526,035"
10/3/2017,55.80,50.42,2.90,56.00,"549,154"
10/4/2017,55.34,49.98,2.94,55.80,"538,641"
10/5/2017,56.50,50.79,2.92,57.00,"543,080"
10/6/2017,55.21,49.29,2.86,55.62,"542,403"
10/7/2017,,,,,"543,268"
10/8/2017,,,,,"544,344"
10/9/2017,55.37,49.58,2.83,55.79,"550,167"
10/10/2017,56.73,50.92,2.89,56.61,"554,526"
10/11/2017,57.00,51.30,2.89,56.94,"545,280"
10/12/2017,56.56,50.60,2.99,56.25,"539,040"
10/13/2017,57.30,51.45,3.00,57.17,"531,737"
10/14/2017,,,,,"535,412"
10/15/2017,,,,,"519,475"
10/16/2017,57.71,51.87,2.95,57.82,"533,047"
10/17/2017,57.63,51.88,2.96,57.88,"535,733"
10/18/2017,57.98,52.04,2.85,58.15,"553,710"
10/19/2017,57.30,51.29,2.87,57.23,"548,866"
10/20/2017,57.72,51.47,2.92,57.75,"526,535"
10/21/2017,,,,,"525,048"
10/22/2017,,,,,"530,693"
10/23/2017,57.82,51.90,2.99,57.37,"526,359"
10/24/2017,58.45,52.47,2.97,58.33,"536,787"
10/25/2017,58.20,52.18,2.92,58.44,"540,192"
10/26/2017,59.12,52.64,2.89,59.30,"533,273"
10/27/2017,60.46,53.90,2.75,60.44,"536,961"
10/28/2017,,,,,"537,760"
10/29/2017,,,,,"545,263"
10/30/2017,60.75,54.15,2.97,60.90,"542,570"
10/31/2017,61.13,54.38,2.90,61.37,"546,306"
11/1/2017,60.82,54.30,2.89,60.49,"547,928"
11/2/2017,61.10,54.54,2.94,60.62,"533,062"
11/3/2017,61.97,55.64,2.98,62.07,"538,644"
11/4/2017,,,,,"541,189"
11/5/2017,,,,,"565,025"
11/6/2017,63.67,57.35,3.13,64.27,"551,328"
11/7/2017,63.43,57.20,3.15,63.69,"543,439"
11/8/2017,63.19,56.81,3.18,63.49,"543,887"
11/9/2017,63.46,57.17,3.20,63.93,"547,218"
11/10/2017,63.12,56.74,3.21,63.52,"543,318"
11/11/2017,,,,,"522,427"
11/12/2017,,,,,"538,298"
11/13/2017,63.06,56.76,3.17,63.16,"545,085"
11/14/2017,61.68,55.70,3.10,62.21,"548,802"
11/15/2017,61.94,55.33,3.08,61.87,"512,642"
11/16/2017,62.13,55.14,3.05,61.36,"560,918"
11/17/2017,63.00,56.55,3.10,62.72,"536,744"
11/18/2017,,,,,"531,146"
11/19/2017,,,,,"547,286"
11/20/2017,62.52,56.09,3.05,62.22,"557,203"
11/21/2017,63.01,56.83,3.02,62.57,"550,699"
11/22/2017,63.93,58.02,2.97,63.32,"540,674"
11/23/2017,,,,,"535,799"
11/24/2017,65.05,58.95,2.81,63.86,"536,564"
11/25/2017,,,,,"545,735"
11/26/2017,,,,,"544,715"
11/27/2017,64.36,58.11,2.93,63.84,"542,824"
11/28/2017,63.57,57.99,3.07,63.61,"567,266"
11/29/2017,63.07,57.30,3.18,63.11,"552,856"
11/30/2017,63.09,57.40,3.03,63.57,"553,931"
12/1/2017,64.01,58.36,3.06,63.73,"555,379"
12/2/2017,,,,,"550,585"
12/3/2017,,,,,"557,141"
12/4/2017,63.05,57.47,2.99,62.45,"560,223"
12/5/2017,63.17,57.62,2.91,62.86,"558,507"
12/6/2017,61.71,55.96,2.92,61.22,"566,744"
12/7/2017,62.38,56.69,2.76,62.20,"558,966"
12/8/2017,63.18,57.36,2.77,63.40,"555,295"
12/9/2017,,,,,"555,947"
12/10/2017,,,,,"544,998"
12/11/2017,63.77,57.99,2.83,64.69,"545,538"
12/12/2017,62.92,57.14,2.68,63.34,"548,541"
12/13/2017,62.06,56.60,2.72,62.44,"552,895"
12/14/2017,63.19,57.04,2.68,63.31,"554,896"
12/15/2017,63.42,57.30,2.61,63.23,"554,046"
12/16/2017,,,,,"545,064"
12/17/2017,,,,,"546,476"
12/18/2017,63.44,57.16,2.75,63.41,"541,342"
12/19/2017,63.84,57.46,2.69,63.80,"538,897"
12/20/2017,63.78,58.09,2.64,64.56,"522,555"
12/21/2017,64.10,58.36,2.60,64.90,"523,624"
12/22/2017,64.41,58.47,2.67,65.25,"542,504"
12/23/2017,,,,,"531,833"
12/24/2017,,,,,"545,184"
12/25/2017,,,,,"550,549"
12/26/2017,65.83,59.97,2.64,67.02,"547,957"
12/27/2017,65.54,59.64,2.74,66.44,"542,317"
12/28/2017,65.75,59.84,2.91,66.72,"542,048"
12/29/2017,66.35,60.42,2.95,66.87,"547,391"
12/30/2017,,,,,"546,242"
12/31/2017,,,,,"544,604"
1/1/2018,,,,,"544,827"
1/2/2018,66.50,60.37,3.06,66.57,"552,441"
1/3/2018,67.80,61.63,3.01,67.84,"540,625"
1/4/2018,67.97,62.01,2.88,68.07,"538,839"
1/5/2018,67.49,61.44,2.80,67.62,"535,812"
1/6/2018,,,,,"543,950"
1/7/2018,,,,,"520,508"
1/8/2018,67.95,61.73,2.84,67.78,"527,264"
1/9/2018,69.02,62.96,2.92,68.82,"537,500"
1/10/2018,68.97,63.57,2.91,69.20,"538,708"
1/11/2018,69.00,63.80,3.08,69.26,"534,469"
1/12/2018,69.61,64.30,3.20,69.87,"543,518"
1/13/2018,,,,,"530,295"
1/14/2018,,,,,"532,710"
1/15/2018,,,,,"540,584"
1/16/2018,69.16,63.73,3.13,69.15,"537,542"
1/17/2018,69.44,63.97,3.23,69.38,"532,891"
1/18/2018,69.27,63.95,3.19,69.31,"545,699"
1/19/2018,68.70,63.37,3.19,68.61,"532,807"
1/20/2018,,,,,"533,461"
1/21/2018,,,,,"533,921"
1/22/2018,69.06,63.49,3.22,69.03,"540,080"
1/23/2018,69.78,64.47,3.44,69.96,"551,581"
1/24/2018,70.85,65.61,3.51,70.53,"548,355"
1/25/2018,70.62,65.51,3.45,70.42,"544,839"
1/26/2018,71.28,66.14,3.51,70.52,"545,352"
1/27/2018,,,,,"550,143"
1/28/2018,,,,,"559,995"
1/29/2018,70.57,65.56,3.63,69.46,"564,459"
1/30/2018,69.23,64.50,3.20,69.02,"565,308"
1/31/2018,69.88,64.73,3.00,69.05,"566,223"
2/1/2018,71.02,65.80,2.86,69.65,"566,074"
2/2/2018,70.26,65.45,2.85,68.58,"562,010"
2/3/2018,,,,,"564,179"
2/4/2018,,,,,"552,636"
2/5/2018,68.75,64.15,2.75,67.62,"539,785"
2/6/2018,68.57,63.39,2.76,66.86,"552,600"
2/7/2018,65.93,61.79,2.70,65.51,"557,329"
2/8/2018,65.12,61.15,2.70,64.81,"550,402"
2/9/2018,63.36,59.20,2.58,62.79,"545,315"
2/10/2018,,,,,"538,347"
2/11/2018,,,,,"537,059"
2/12/2018,62.96,59.29,2.55,62.59,"536,791"
2/13/2018,62.72,59.19,2.59,62.72,"550,089"
2/14/2018,64.41,60.60,2.59,64.36,"551,417"
2/15/2018,64.95,61.34,2.58,64.33,"534,155"
2/16/2018,65.31,61.68,2.56,64.84,"541,784"
2/17/2018,,,,,"537,896"
2/18/2018,,,,,"551,055"
2/19/2018,,,,,"545,319"
2/20/2018,65.54,61.90,2.62,65.25,"537,290"
2/21/2018,65.25,61.68,2.66,65.42,"540,001"
2/22/2018,66.47,62.77,2.63,66.39,"550,685"
2/23/2018,67.34,63.55,2.63,67.31,"553,436"
2/24/2018,,,,,"556,900"
2/25/2018,,,,,"550,338"
2/26/2018,67.72,63.91,2.64,67.50,"560,191"
2/27/2018,66.77,63.01,2.68,66.63,"553,521"
2/28/2018,65.42,61.64,2.67,65.78,"539,476"
3/1/2018,64.75,60.99,2.70,63.83,"543,923"
3/2/2018,64.96,61.25,2.70,64.37,"541,972"
3/3/2018,,,,,"539,645"
3/4/2018,,,,,"543,024"
3/5/2018,66.31,62.57,2.70,65.54,"536,361"
3/6/2018,66.06,62.60,2.75,65.79,"542,486"
3/7/2018,64.97,61.15,2.78,64.34,"542,421"
3/8/2018,64.02,60.12,2.76,63.61,"556,465"
3/9/2018,65.69,62.04,2.73,65.49,"547,619"
3/10/2018,,,,,"552,643"
3/11/2018,,,,,"535,274"
3/12/2018,65.04,61.36,2.78,64.95,"557,400"
3/13/2018,64.61,60.71,2.79,64.64,"559,426"
3/14/2018,64.82,60.96,2.73,64.89,"560,736"
3/15/2018,65.01,61.19,2.68,65.12,"539,239"
3/16/2018,66.22,62.34,2.69,66.21,"548,905"
3/17/2018,,,,,"548,905"
3/18/2018,,,,,"560,370"
3/19/2018,65.97,62.06,2.65,66.05,"549,159"
3/20/2018,67.31,63.40,2.68,67.42,"551,922"
3/21/2018,68.94,65.17,2.64,69.47,"528,414"
3/22/2018,68.09,64.30,2.62,68.91,"554,102"
3/23/2018,69.77,65.88,2.59,70.45,"563,913"
3/24/2018,,,,,"553,810"
3/25/2018,,,,,"552,656"
3/26/2018,69.50,65.55,2.62,70.12,"553,927"
3/27/2018,68.98,65.25,2.69,70.11,"552,451"
3/28/2018,68.55,64.38,2.70,69.53,"551,518"
3/29/2018,69.16,64.94,2.73,70.27,"547,446"
3/30/2018,,,,,"534,681"
3/31/2018,,,,,"525,205"
4/1/2018,,,,,"527,328"
4/2/2018,67.30,63.01,2.68,67.64,"533,248"
4/3/2018,67.83,63.51,2.70,68.12,"531,001"
4/4/2018,67.84,63.37,2.72,68.02,"535,245"
4/5/2018,68.03,63.54,2.68,68.33,"534,839"
4/6/2018,66.56,62.06,2.70,67.11,"535,020"
4/7/2018,,,,,"535,406"
4/8/2018,,,,,"536,042"
4/9/2018,68.38,63.42,2.69,68.65,"505,225"
4/10/2018,70.22,65.51,2.66,71.04,"509,438"
4/11/2018,71.45,66.82,2.68,72.06,"500,803"
4/12/2018,71.65,67.07,2.69,72.02,"510,901"
4/13/2018,71.98,67.39,2.74,72.58,"520,819"
4/14/2018,,,,,"520,433"
4/15/2018,,,,,"530,511"
4/16/2018,70.98,66.22,2.75,71.42,"534,366"
4/17/2018,71.04,66.52,2.74,71.58,"548,957"
4/18/2018,73.00,68.47,2.74,73.48,"550,431"
4/19/2018,73.33,68.29,2.66,73.78,"551,196"
4/20/2018,73.48,68.38,2.74,74.06,"537,866"
4/21/2018,,,,,"541,059"
4/22/2018,,,,,"554,922"
4/23/2018,73.99,68.64,2.74,74.71,"546,075"
4/24/2018,72.64,67.70,2.78,73.86,"545,854"
4/25/2018,72.71,68.05,2.79,74.00,"537,570"
4/26/2018,72.96,68.19,2.82,74.74,"540,682"
4/27/2018,72.94,68.10,2.77,74.64,"537,701"
4/28/2018,,,,,"539,481"
4/29/2018,,,,,"540,302"
4/30/2018,73.44,68.57,2.76,75.17,"521,756"
5/1/2018,72.18,67.25,2.80,73.13,"535,888"
5/2/2018,72.58,67.93,2.75,73.36,"534,816"
5/3/2018,73.19,68.43,2.73,73.62,"534,089"
5/4/2018,74.46,69.72,2.71,74.87,"535,195"
5/5/2018,,,,,"531,449"
5/6/2018,,,,,"541,783"
5/7/2018,75.25,70.73,2.74,76.17,"537,654"
5/8/2018,74.36,69.06,2.73,74.85,"533,949"
5/9/2018,76.17,71.14,2.74,77.21,"534,385"
5/10/2018,76.98,71.36,2.81,77.47,"535,270"
5/11/2018,76.82,70.70,2.81,77.12,"527,545"
5/12/2018,,,,,"527,351"
5/13/2018,,,,,"512,622"
5/14/2018,77.37,70.96,2.84,78.23,"496,259"
5/15/2018,77.88,71.31,2.84,78.43,"515,387"
5/16/2018,79.14,71.49,2.82,79.28,"472,514"
5/17/2018,79.18,71.49,2.86,79.30,"501,101"
5/18/2018,78.62,71.28,2.85,78.51,"526,605"
5/19/2018,,,,,"531,772"
5/20/2018,,,,,"533,515"
5/21/2018,79.81,72.24,2.81,79.22,"533,406"
5/22/2018,78.78,72.13,2.91,79.57,"540,995"
5/23/2018,78.15,71.84,2.91,79.80,"537,474"
5/24/2018,77.06,70.71,2.94,78.79,"538,323"
5/25/2018,74.34,67.88,2.94,76.44,"541,929"
5/26/2018,,,,,"538,691"
5/27/2018,,,,,"536,765"
5/28/2018,,,,,"537,911"
5/29/2018,73.41,66.73,2.88,75.39,"530,215"
5/30/2018,74.89,68.21,2.89,77.50,"525,839"
5/31/2018,74.07,67.04,2.95,77.59,"529,318"
6/1/2018,72.89,65.81,2.96,76.79,"524,027"
6/2/2018,,,,,"506,845"
6/3/2018,,,,,"509,743"
6/4/2018,71.95,64.75,2.93,75.29,"506,847"
6/5/2018,72.42,65.52,2.89,75.38,"514,601"
6/6/2018,72.04,64.73,2.90,75.36,"521,836"
6/7/2018,73.23,65.95,2.93,77.32,"522,080"
6/8/2018,72.90,65.74,2.89,76.46,"525,758"
6/9/2018,,,,,"521,733"
6/10/2018,,,,,"521,303"
6/11/2018,73.05,66.10,2.95,76.46,"519,197"
6/12/2018,72.96,66.36,2.94,75.88,"516,689"
6/13/2018,73.47,66.64,2.96,76.74,"510,437"
6/14/2018,73.43,66.89,2.97,75.94,"497,028"
6/15/2018,73.20,65.06,3.02,73.44,"478,845"
6/16/2018,,,,,"468,143"
6/17/2018,,,,,"463,230"
6/18/2018,74.49,65.85,2.95,75.34,"465,200"
6/19/2018,74.58,65.07,2.90,75.08,"464,105"
6/20/2018,75.15,66.22,2.96,74.74,"474,425"
6/21/2018,75.02,65.54,2.98,73.05,"471,155"
6/22/2018,77.64,68.58,2.95,75.55,"442,196"
6/23/2018,,,,,"327,360"
6/24/2018,,,,,"418,766"
6/25/2018,75.50,68.08,2.92,74.73,"424,276"
6/26/2018,77.14,70.53,2.94,76.31,"423,714"
6/27/2018,78.84,72.76,3.00,77.62,"419,049"
6/28/2018,79.47,73.45,2.94,77.85,"451,494"
6/29/2018,80.36,74.15,2.92,79.44,"453,906"
6/30/2018,,,,,"427,868"
7/1/2018,,,,,"459,834"
7/2/2018,79.54,73.94,2.86,77.30,"454,505"
7/3/2018,79.90,74.14,2.87,77.76,"444,496"
7/4/2018,,,,,"461,642"
7/5/2018,78.84,72.94,2.84,77.39,"496,179"
7/6/2018,79.34,73.80,2.86,77.11,"486,371"
7/7/2018,,,,,"491,703"
7/8/2018,,,,,"515,884"
7/9/2018,79.83,73.85,2.83,78.07,"526,489"
7/10/2018,79.44,74.11,2.79,78.86,"515,187"
7/11/2018,75.60,70.38,2.83,73.40,"488,554"
7/12/2018,75.46,70.33,2.80,74.45,"454,960"
7/13/2018,76.17,71.01,2.75,75.33,"407,616"
7/14/2018,,,,,"392,732"
7/15/2018,,,,,"403,931"
7/16/2018,73.45,68.06,2.76,71.84,"442,195"
7/17/2018,73.42,68.08,2.74,72.16,"444,959"
7/18/2018,73.94,68.76,2.72,72.90,"424,578"
7/19/2018,73.93,69.46,2.77,72.58,"420,059"
7/20/2018,74.20,70.46,2.76,73.07,"343,514"
7/21/2018,,,,,"334,835"
7/22/2018,,,,,"322,221"
7/23/2018,74.15,67.89,2.72,73.06,"344,337"
7/24/2018,74.78,68.52,2.73,73.44,"349,349"
7/25/2018,75.58,69.30,2.78,73.93,"366,370"
7/26/2018,75.94,69.61,2.78,74.54,"371,892"
7/27/2018,75.28,68.69,2.82,74.29,"354,902"
7/28/2018,,,,,"350,676"
7/29/2018,,,,,"333,076"
7/30/2018,76.40,70.13,2.80,74.97,"327,458"
7/31/2018,74.92,68.76,2.78,74.25,"349,541"
8/1/2018,73.98,67.66,2.76,72.39,"376,847"
8/2/2018,75.15,68.96,2.82,73.45,"392,203"
8/3/2018,74.36,68.49,2.85,73.21,"372,221"
8/4/2018,,,,,"394,977"
8/5/2018,,,,,"407,029"
8/6/2018,74.84,69.01,2.86,73.75,"444,883"
8/7/2018,75.21,69.17,2.90,74.65,"428,122"
8/8/2018,72.97,66.94,2.95,72.28,"444,757"
8/9/2018,72.86,66.81,2.96,72.07,"441,668"
8/10/2018,72.99,67.63,2.94,72.81,"437,767"
8/11/2018,,,,,"394,678"
8/12/2018,,,,,"434,489"
8/13/2018,73.00,67.20,2.93,72.61,"447,946"
8/14/2018,72.64,67.04,2.96,72.46,"497,724"
8/15/2018,68.05,65.01,2.94,70.76,"504,758"
8/16/2018,70.63,65.46,2.91,71.43,"480,377"
8/17/2018,70.96,65.63,2.95,71.83,"488,660"
8/18/2018,,,,,"494,828"
8/19/2018,,,,,"488,131"
8/20/2018,72.18,66.43,2.94,72.21,"491,159"
8/21/2018,72.11,67.35,2.98,72.63,"497,819"
8/22/2018,74.74,67.86,2.96,74.78,"489,652"
8/23/2018,74.68,67.83,2.96,74.73,"473,778"
8/24/2018,75.52,68.72,2.92,75.82,"449,520"
8/25/2018,,,,,"465,476"
8/26/2018,,,,,"467,020"
8/27/2018,75.78,68.87,2.88,76.21,"473,039"
8/28/2018,75.41,68.53,2.85,75.95,"471,059"
8/29/2018,76.45,69.51,2.90,77.14,"473,150"
8/30/2018,76.83,70.25,2.87,77.77,"473,837"
8/31/2018,76.54,69.80,2.92,77.42,"471,274"
9/1/2018,,,,,"468,372"
9/2/2018,,,,,"472,783"
9/3/2018,,,,,"481,093"
9/4/2018,76.62,69.87,2.82,78.17,"468,911"
9/5/2018,75.66,68.72,2.80,77.27,"483,082"
9/6/2018,74.81,67.77,2.77,76.50,"492,101"
9/7/2018,74.83,67.75,2.78,76.83,"506,185"
9/8/2018,,,,,"490,433"
9/9/2018,,,,,"489,155"
9/10/2018,74.79,67.54,2.80,77.37,"502,929"
9/11/2018,76.74,69.25,2.83,79.06,"507,766"
9/12/2018,78.07,70.37,2.83,79.74,"500,264"
9/13/2018,76.65,68.59,2.82,78.18,"500,599"
9/14/2018,76.81,68.99,2.77,78.09,"507,481"
9/15/2018,,,,,"495,623"
9/16/2018,,,,,"510,356"
9/17/2018,76.64,68.91,2.81,78.05,"499,957"
9/18/2018,77.62,69.85,2.93,79.03,"506,254"
9/19/2018,78.72,71.12,2.91,79.40,"499,949"
9/20/2018,78.16,70.80,2.98,78.70,"504,711"
9/21/2018,78.28,70.78,2.98,78.80,"497,100"
9/22/2018,,,,,"497,594"
9/23/2018,,,,,"511,186"
9/24/2018,79.08,72.08,3.04,81.20,"511,039"
9/25/2018,79.16,72.28,3.08,81.87,"508,421"
9/26/2018,80.17,71.57,3.02,81.34,"511,568"
9/27/2018,80.57,72.12,3.06,81.72,"511,268"
9/28/2018,81.71,73.25,3.01,82.72,"515,972"
9/29/2018,,,,,"512,792"
9/30/2018,,,,,"516,867"
10/1/2018,83.86,75.30,3.09,84.98,"515,387"
10/2/2018,84.16,75.23,3.17,84.80,"511,192"
10/3/2018,85.36,76.41,3.23,86.29,"510,944"
10/4/2018,83.69,74.33,3.17,84.58,"510,965"
10/5/2018,83.51,74.34,3.14,84.16,"514,183"
10/6/2018,,,,,"526,205"
10/7/2018,,,,,"524,347"
10/8/2018,83.36,74.29,3.27,83.91,"532,091"
10/9/2018,84.00,74.96,3.27,85.00,"535,691"
10/10/2018,81.91,73.17,3.28,83.09,"542,637"
10/11/2018,79.99,70.97,3.22,80.26,"532,623"
10/12/2018,80.00,71.34,3.16,80.43,"529,088"
10/13/2018,,,,,"476,549"
10/14/2018,,,,,"478,487"
10/15/2018,80.30,71.78,3.24,80.78,"502,693"
10/16/2018,80.75,71.92,3.24,81.41,"494,892"
10/17/2018,78.53,69.75,3.32,80.05,"496,532"
10/18/2018,77.58,68.65,3.20,79.29,"489,525"
10/19/2018,79.51,69.12,3.25,79.78,"504,440"
10/20/2018,,,,,"510,543"
10/21/2018,,,,,"510,984"
10/22/2018,79.74,69.17,3.14,79.83,"514,422"
10/23/2018,76.52,66.43,3.21,76.44,"520,814"
10/24/2018,76.69,66.82,3.17,76.17,"512,581"
10/25/2018,76.68,67.33,3.20,76.89,"515,919"
10/26/2018,77.24,67.59,3.19,77.62,"497,088"
10/27/2018,,,,,"506,350"
10/28/2018,,,,,"511,841"
10/29/2018,76.58,67.04,3.19,77.34,"516,574"
10/30/2018,75.96,66.18,3.19,75.91,"526,899"
10/31/2018,74.78,65.31,3.26,75.47,"507,271"
11/1/2018,73.24,63.69,3.24,72.89,"507,370"
11/2/2018,72.86,63.14,3.28,72.83,"503,117"
11/3/2018,,,,,"518,858"
11/4/2018,,,,,"552,805"
11/5/2018,72.73,63.10,3.57,73.17,"535,480"
11/6/2018,71.74,62.21,3.56,72.13,"534,418"
11/7/2018,71.53,61.67,3.56,72.07,"528,011"
11/8/2018,70.49,60.67,3.54,70.65,"534,934"
11/9/2018,,,,,"536,110"
11/10/2018,,,,,"537,732"
11/11/2018,,,,,"524,611"
11/12/2018,69.39,59.93,3.79,70.12,"540,647"
11/13/2018,65.56,55.69,4.10,65.47,"530,035"
11/14/2018,66.33,56.25,4.84,66.12,"516,255"
11/15/2018,66.83,56.46,4.04,66.62,"515,096"
11/16/2018,67.13,56.46,4.27,66.76,"516,980"
11/17/2018,,,,,"527,422"
11/18/2018,,,,,"519,051"
11/19/2018,67.57,56.76,4.70,66.79,"531,582"
11/20/2018,63.64,53.43,4.52,62.53,"524,993"
11/21/2018,64.82,54.63,4.45,63.48,"527,140"
11/22/2018,,,,,"524,697"
11/23/2018,,,,,"500,774"
11/24/2018,,,,,"530,375"
11/25/2018,,,,,"534,142"
11/26/2018,61.68,51.63,4.25,60.48,"530,133"
11/27/2018,61.24,51.56,4.26,60.21,"530,079"
11/28/2018,59.76,50.29,4.72,58.76,"530,022"
11/29/2018,60.46,51.45,4.65,59.51,"528,911"
11/30/2018,59.97,50.93,4.61,58.71,"522,989"
12/1/2018,,,,,"528,667"
12/2/2018,,,,,"518,192"
12/3/2018,62.14,52.95,4.34,61.69,"520,872"
12/4/2018,62.07,53.25,4.46,62.08,"517,761"
12/5/2018,61.93,52.89,4.47,61.56,"504,399"
12/6/2018,60.60,51.49,4.33,60.06,"514,814"
12/7/2018,61.69,52.61,4.49,61.67,"508,666"
12/8/2018,,,,,"519,656"
12/9/2018,,,,,"533,567"
12/10/2018,60.14,51.00,4.55,59.97,"535,680"
12/11/2018,60.85,51.65,4.41,60.20,"529,802"
12/12/2018,60.43,51.15,4.14,60.15,"533,040"
12/13/2018,61.89,52.58,4.12,61.45,"530,710"
12/14/2018,60.54,51.20,3.83,60.28,"529,785"
12/15/2018,,,,,"528,971"
12/16/2018,,,,,"529,583"
12/17/2018,59.22,49.88,3.53,59.61,"535,085"
12/18/2018,56.29,46.24,3.84,56.26,"532,782"
12/19/2018,57.16,47.20,3.73,57.24,"509,598"
12/20/2018,55.39,45.88,3.58,54.35,"498,710"
12/21/2018,54.83,45.59,3.82,53.82,"505,274"
12/22/2018,,,,,"524,386"
12/23/2018,,,,,"531,437"
12/24/2018,,,,,"517,851"
12/25/2018,,,,,"512,659"
12/26/2018,55.69,46.22,3.54,54.47,"517,418"
12/27/2018,54.19,44.61,3.64,52.16,"523,883"
12/28/2018,54.50,45.33,3.30,52.20,"529,374"
12/29/2018,,,,,"527,919"
12/30/2018,,,,,"529,883"
12/31/2018,,,,,"530,460"
1/1/2019,,,,,"537,989"
